TaxonName,TaxonUsageID,MTB_Q,Longitude,Latitude,Timestep,Period,OP,OP_sd
Impatiens glandulifera,3063,24292,10.625,53.575,3,1997 - 2017,0.3413,0.0048
Impatiens glandulifera,3063,24293,10.54167,53.525,3,1997 - 2017,0.2542,0.0038
Impatiens glandulifera,3063,24294,10.625,53.525,3,1997 - 2017,0.1841,0.0029
Impatiens glandulifera,3063,24301,10.70833,53.575,3,1997 - 2017,0.2643,0.0039
Impatiens glandulifera,3063,24302,10.79167,53.575,3,1997 - 2017,0.256,0.0038
Impatiens glandulifera,3063,24303,10.70833,53.525,3,1997 - 2017,0.3842,0.0052
Impatiens glandulifera,3063,24304,10.79167,53.525,3,1997 - 2017,0.4117,0.0055
Impatiens glandulifera,3063,24311,10.875,53.575,3,1997 - 2017,0.2831,0.0042
Impatiens glandulifera,3063,24312,10.95833,53.575,3,1997 - 2017,0.325,0.0046
Impatiens glandulifera,3063,24313,10.875,53.525,3,1997 - 2017,0.3057,0.0044
Impatiens glandulifera,3063,24314,10.95833,53.525,3,1997 - 2017,0.3922,0.0053
Impatiens glandulifera,3063,24321,11.04167,53.575,3,1997 - 2017,0.3608,0.005
Impatiens glandulifera,3063,24322,11.125,53.575,3,1997 - 2017,0.4893,0.006
Impatiens glandulifera,3063,24323,11.04167,53.525,3,1997 - 2017,0.4408,0.0057
Impatiens glandulifera,3063,24324,11.125,53.525,3,1997 - 2017,0.5314,0.0062
Impatiens glandulifera,3063,24331,11.20833,53.575,3,1997 - 2017,0.4465,0.0057
Impatiens glandulifera,3063,24332,11.29167,53.575,3,1997 - 2017,0.379,0.0052
Impatiens glandulifera,3063,24333,11.20833,53.525,3,1997 - 2017,0.5099,0.0061
Impatiens glandulifera,3063,24334,11.29167,53.525,3,1997 - 2017,0.5354,0.0062
Impatiens glandulifera,3063,24341,11.375,53.575,3,1997 - 2017,0.4536,0.0058
Impatiens glandulifera,3063,24342,11.45833,53.575,3,1997 - 2017,0.4099,0.0054
Impatiens glandulifera,3063,24343,11.375,53.525,3,1997 - 2017,0.5664,0.0063
Impatiens glandulifera,3063,24344,11.45833,53.525,3,1997 - 2017,0.5303,0.0062
Impatiens glandulifera,3063,24351,11.54167,53.575,3,1997 - 2017,0.4297,0.0056
Impatiens glandulifera,3063,24352,11.625,53.575,3,1997 - 2017,0.3647,0.005
Impatiens glandulifera,3063,24353,11.54167,53.525,3,1997 - 2017,0.4936,0.006
Impatiens glandulifera,3063,24354,11.625,53.525,3,1997 - 2017,0.4206,0.0055
Impatiens glandulifera,3063,24361,11.70833,53.575,3,1997 - 2017,0.2819,0.0042
Impatiens glandulifera,3063,24362,11.79167,53.575,3,1997 - 2017,0.2005,0.0031
Impatiens glandulifera,3063,24363,11.70833,53.525,3,1997 - 2017,0.3759,0.0051
Impatiens glandulifera,3063,24364,11.79167,53.525,3,1997 - 2017,0.2702,0.004
Impatiens glandulifera,3063,24371,11.875,53.575,3,1997 - 2017,0.1428,0.0023
Impatiens glandulifera,3063,24372,11.95833,53.575,3,1997 - 2017,0.1037,0.0017
Impatiens glandulifera,3063,24373,11.875,53.525,3,1997 - 2017,0.1365,0.0022
Impatiens glandulifera,3063,24374,11.95833,53.525,3,1997 - 2017,0.106,0.0017
Impatiens glandulifera,3063,24381,12.04167,53.575,3,1997 - 2017,0.1072,0.0018
Impatiens glandulifera,3063,24382,12.125,53.575,3,1997 - 2017,0.1427,0.0023
Impatiens glandulifera,3063,24383,12.04167,53.525,3,1997 - 2017,0.0994,0.0016
Impatiens glandulifera,3063,24384,12.125,53.525,3,1997 - 2017,0.0963,0.0016
Impatiens glandulifera,3063,24391,12.20833,53.575,3,1997 - 2017,0.1641,0.0026
Impatiens glandulifera,3063,24392,12.29167,53.575,3,1997 - 2017,0.1893,0.003
Impatiens glandulifera,3063,24393,12.20833,53.525,3,1997 - 2017,0.1266,0.0021
Impatiens glandulifera,3063,24394,12.29167,53.525,3,1997 - 2017,0.1722,0.0027
Impatiens glandulifera,3063,24401,12.375,53.575,3,1997 - 2017,0.1771,0.0028
Impatiens glandulifera,3063,24402,12.45833,53.575,3,1997 - 2017,0.2,0.0031
Impatiens glandulifera,3063,24403,12.375,53.525,3,1997 - 2017,0.2219,0.0034
Impatiens glandulifera,3063,24404,12.45833,53.525,3,1997 - 2017,0.1876,0.0029
Impatiens glandulifera,3063,24411,12.54167,53.575,3,1997 - 2017,0.2196,0.0034
Impatiens glandulifera,3063,24412,12.625,53.575,3,1997 - 2017,0.233,0.0036
Impatiens glandulifera,3063,24413,12.54167,53.525,3,1997 - 2017,0.2357,0.0036
Impatiens glandulifera,3063,24414,12.625,53.525,3,1997 - 2017,0.2621,0.0039
Impatiens glandulifera,3063,24421,12.70833,53.575,3,1997 - 2017,0.2977,0.0043
Impatiens glandulifera,3063,24422,12.79167,53.575,3,1997 - 2017,0.3419,0.0048
Impatiens glandulifera,3063,24423,12.70833,53.525,3,1997 - 2017,0.3149,0.0045
Impatiens glandulifera,3063,24424,12.79167,53.525,3,1997 - 2017,0.3678,0.0051
Impatiens glandulifera,3063,24431,12.875,53.575,3,1997 - 2017,0.233,0.0036
Impatiens glandulifera,3063,24432,12.95833,53.575,3,1997 - 2017,0.2402,0.0036
Impatiens glandulifera,3063,24433,12.875,53.525,3,1997 - 2017,0.3884,0.0053
Impatiens glandulifera,3063,24434,12.95833,53.525,3,1997 - 2017,0.2636,0.0039
Impatiens glandulifera,3063,24441,13.04167,53.575,3,1997 - 2017,0.2378,0.0036
Impatiens glandulifera,3063,24442,13.125,53.575,3,1997 - 2017,0.2428,0.0037
Impatiens glandulifera,3063,24443,13.04167,53.525,3,1997 - 2017,0.25,0.0038
Impatiens glandulifera,3063,24444,13.125,53.525,3,1997 - 2017,0.2565,0.0039
Impatiens glandulifera,3063,24451,13.20833,53.575,3,1997 - 2017,0.2333,0.0036
Impatiens glandulifera,3063,24452,13.29167,53.575,3,1997 - 2017,0.1457,0.0023
Impatiens glandulifera,3063,24453,13.20833,53.525,3,1997 - 2017,0.2986,0.0043
Impatiens glandulifera,3063,24454,13.29167,53.525,3,1997 - 2017,0.2229,0.0034
Impatiens glandulifera,3063,24461,13.375,53.575,3,1997 - 2017,0.1785,0.0028
Impatiens glandulifera,3063,24462,13.45833,53.575,3,1997 - 2017,0.2634,0.0039
Impatiens glandulifera,3063,24463,13.375,53.525,3,1997 - 2017,0.2481,0.0037
Impatiens glandulifera,3063,24464,13.45833,53.525,3,1997 - 2017,0.3016,0.0044
Impatiens glandulifera,3063,24471,13.54167,53.575,3,1997 - 2017,0.2816,0.0042
Impatiens glandulifera,3063,24472,13.625,53.575,3,1997 - 2017,0.2748,0.0041
Impatiens glandulifera,3063,24473,13.54167,53.525,3,1997 - 2017,0.3117,0.0045
Impatiens glandulifera,3063,24474,13.625,53.525,3,1997 - 2017,0.3116,0.0045
Impatiens glandulifera,3063,24481,13.70833,53.575,3,1997 - 2017,0.2663,0.004
Impatiens glandulifera,3063,24482,13.79167,53.575,3,1997 - 2017,0.3136,0.0045
Impatiens glandulifera,3063,24483,13.70833,53.525,3,1997 - 2017,0.3152,0.0045
Impatiens glandulifera,3063,24484,13.79167,53.525,3,1997 - 2017,0.3782,0.0052
Impatiens glandulifera,3063,24491,13.875,53.575,3,1997 - 2017,0.3118,0.0045
Impatiens glandulifera,3063,24492,13.95833,53.575,3,1997 - 2017,0.5651,0.0063
Impatiens glandulifera,3063,24493,13.875,53.525,3,1997 - 2017,0.4385,0.0057
Impatiens glandulifera,3063,24494,13.95833,53.525,3,1997 - 2017,0.5393,0.0062
Impatiens glandulifera,3063,24501,14.04167,53.575,3,1997 - 2017,0.3523,0.0049
Impatiens glandulifera,3063,24502,14.125,53.575,3,1997 - 2017,0.3486,0.0049
Impatiens glandulifera,3063,24503,14.04167,53.525,3,1997 - 2017,0.449,0.0057
Impatiens glandulifera,3063,24504,14.125,53.525,3,1997 - 2017,0.4638,0.0058
Impatiens glandulifera,3063,24511,14.20833,53.575,3,1997 - 2017,0.393,0.0053
Impatiens glandulifera,3063,24512,14.29167,53.575,3,1997 - 2017,0.4175,0.0055
Impatiens glandulifera,3063,24513,14.20833,53.525,3,1997 - 2017,0.3788,0.0052
Impatiens glandulifera,3063,24514,14.29167,53.525,3,1997 - 2017,0.4218,0.0055
Impatiens glandulifera,3063,24521,14.375,53.575,3,1997 - 2017,0.4952,0.006
Impatiens glandulifera,3063,24522,14.45833,53.575,3,1997 - 2017,0.4755,0.0059
Impatiens glandulifera,3063,24523,14.375,53.525,3,1997 - 2017,0.3777,0.0052
Impatiens glandulifera,3063,24524,14.45833,53.525,3,1997 - 2017,0.3257,0.0046
Impatiens glandulifera,3063,25081,7.041667,53.475,3,1997 - 2017,0.392,0.0053
Impatiens glandulifera,3063,25082,7.125,53.475,3,1997 - 2017,0.4847,0.006
Impatiens glandulifera,3063,25083,7.041667,53.425,3,1997 - 2017,0.3921,0.0053
Impatiens glandulifera,3063,25084,7.125,53.425,3,1997 - 2017,0.586,0.0064
Impatiens glandulifera,3063,25091,7.208333,53.475,3,1997 - 2017,0.3891,0.0053
Impatiens glandulifera,3063,25092,7.291667,53.475,3,1997 - 2017,0.5794,0.0064
Impatiens glandulifera,3063,25093,7.208333,53.425,3,1997 - 2017,0.6023,0.0064
Impatiens glandulifera,3063,25094,7.291667,53.425,3,1997 - 2017,0.603,0.0064
Impatiens glandulifera,3063,25101,7.375,53.475,3,1997 - 2017,0.6639,0.0064
Impatiens glandulifera,3063,25102,7.458333,53.475,3,1997 - 2017,0.6789,0.0064
Impatiens glandulifera,3063,25103,7.375,53.425,3,1997 - 2017,0.6707,0.0064
Impatiens glandulifera,3063,25104,7.458333,53.425,3,1997 - 2017,0.6714,0.0064
Impatiens glandulifera,3063,25111,7.541667,53.475,3,1997 - 2017,0.65,0.0064
Impatiens glandulifera,3063,25112,7.625,53.475,3,1997 - 2017,0.6454,0.0064
Impatiens glandulifera,3063,25113,7.541667,53.425,3,1997 - 2017,0.7168,0.0062
Impatiens glandulifera,3063,25114,7.625,53.425,3,1997 - 2017,0.6672,0.0064
Impatiens glandulifera,3063,25121,7.708333,53.475,3,1997 - 2017,0.6548,0.0064
Impatiens glandulifera,3063,25122,7.791667,53.475,3,1997 - 2017,0.6228,0.0064
Impatiens glandulifera,3063,25123,7.708333,53.425,3,1997 - 2017,0.6704,0.0064
Impatiens glandulifera,3063,25124,7.791667,53.425,3,1997 - 2017,0.6348,0.0064
Impatiens glandulifera,3063,25131,7.875,53.475,3,1997 - 2017,0.6235,0.0064
Impatiens glandulifera,3063,25132,7.958333,53.475,3,1997 - 2017,0.7055,0.0063
Impatiens glandulifera,3063,25133,7.875,53.425,3,1997 - 2017,0.6503,0.0064
Impatiens glandulifera,3063,25134,7.958333,53.425,3,1997 - 2017,0.6549,0.0064
Impatiens glandulifera,3063,25141,8.041667,53.475,3,1997 - 2017,0.6896,0.0063
Impatiens glandulifera,3063,25142,8.125,53.475,3,1997 - 2017,0.5,0.0061
Impatiens glandulifera,3063,25143,8.041667,53.425,3,1997 - 2017,0.7399,0.0061
Impatiens glandulifera,3063,25144,8.125,53.425,3,1997 - 2017,0.8059,0.0056
Impatiens glandulifera,3063,25151,8.208333,53.475,3,1997 - 2017,0.5372,0.0062
Impatiens glandulifera,3063,25152,8.291667,53.475,3,1997 - 2017,0.5704,0.0063
Impatiens glandulifera,3063,25153,8.208333,53.425,3,1997 - 2017,0.6916,0.0063
Impatiens glandulifera,3063,25154,8.291667,53.425,3,1997 - 2017,0.571,0.0063
Impatiens glandulifera,3063,25161,8.375,53.475,3,1997 - 2017,0.6942,0.0063
Impatiens glandulifera,3063,25162,8.458333,53.475,3,1997 - 2017,0.6142,0.0064
Impatiens glandulifera,3063,25163,8.375,53.425,3,1997 - 2017,0.8119,0.0055
Impatiens glandulifera,3063,25164,8.458333,53.425,3,1997 - 2017,0.6385,0.0064
Impatiens glandulifera,3063,25171,8.541667,53.475,3,1997 - 2017,0.6234,0.0064
Impatiens glandulifera,3063,25172,8.625,53.475,3,1997 - 2017,0.6349,0.0064
Impatiens glandulifera,3063,25173,8.541667,53.425,3,1997 - 2017,0.6625,0.0064
Impatiens glandulifera,3063,25174,8.625,53.425,3,1997 - 2017,0.6214,0.0064
Impatiens glandulifera,3063,25181,8.708333,53.475,3,1997 - 2017,0.5785,0.0064
Impatiens glandulifera,3063,25182,8.791667,53.475,3,1997 - 2017,0.5303,0.0062
Impatiens glandulifera,3063,25183,8.708333,53.425,3,1997 - 2017,0.5639,0.0063
Impatiens glandulifera,3063,25184,8.791667,53.425,3,1997 - 2017,0.5143,0.0061
Impatiens glandulifera,3063,25191,8.875,53.475,3,1997 - 2017,0.4691,0.0059
Impatiens glandulifera,3063,25192,8.958333,53.475,3,1997 - 2017,0.4265,0.0056
Impatiens glandulifera,3063,25193,8.875,53.425,3,1997 - 2017,0.468,0.0059
Impatiens glandulifera,3063,25194,8.958333,53.425,3,1997 - 2017,0.449,0.0057
Impatiens glandulifera,3063,25201,9.041667,53.475,3,1997 - 2017,0.4803,0.0059
Impatiens glandulifera,3063,25202,9.125,53.475,3,1997 - 2017,0.5137,0.0061
Impatiens glandulifera,3063,25203,9.041667,53.425,3,1997 - 2017,0.5395,0.0062
Impatiens glandulifera,3063,25204,9.125,53.425,3,1997 - 2017,0.4598,0.0058
Impatiens glandulifera,3063,25211,9.208333,53.475,3,1997 - 2017,0.4402,0.0057
Impatiens glandulifera,3063,25212,9.291667,53.475,3,1997 - 2017,0.4449,0.0057
Impatiens glandulifera,3063,25213,9.208333,53.425,3,1997 - 2017,0.4601,0.0058
Impatiens glandulifera,3063,25214,9.291667,53.425,3,1997 - 2017,0.477,0.0059
Impatiens glandulifera,3063,25221,9.375,53.475,3,1997 - 2017,0.4012,0.0054
Impatiens glandulifera,3063,25222,9.458333,53.475,3,1997 - 2017,0.4058,0.0054
Impatiens glandulifera,3063,25223,9.375,53.425,3,1997 - 2017,0.441,0.0057
Impatiens glandulifera,3063,25224,9.458333,53.425,3,1997 - 2017,0.5827,0.0064
Impatiens glandulifera,3063,25231,9.541667,53.475,3,1997 - 2017,0.4505,0.0057
Impatiens glandulifera,3063,25232,9.625,53.475,3,1997 - 2017,0.5467,0.0063
Impatiens glandulifera,3063,25233,9.541667,53.425,3,1997 - 2017,0.4233,0.0055
Impatiens glandulifera,3063,25234,9.625,53.425,3,1997 - 2017,0.457,0.0058
Impatiens glandulifera,3063,25241,9.708333,53.475,3,1997 - 2017,0.7607,0.006
Impatiens glandulifera,3063,25242,9.791667,53.475,3,1997 - 2017,0.8066,0.0056
Impatiens glandulifera,3063,25243,9.708333,53.425,3,1997 - 2017,0.7317,0.0062
Impatiens glandulifera,3063,25244,9.791667,53.425,3,1997 - 2017,0.846,0.005
Impatiens glandulifera,3063,25251,9.875,53.475,3,1997 - 2017,0.8252,0.0053
Impatiens glandulifera,3063,25252,9.958333,53.475,3,1997 - 2017,0.803,0.0056
Impatiens glandulifera,3063,25253,9.875,53.425,3,1997 - 2017,0.8411,0.0051
Impatiens glandulifera,3063,25254,9.958333,53.425,3,1997 - 2017,0.8352,0.0052
Impatiens glandulifera,3063,25261,10.04167,53.475,3,1997 - 2017,0.8099,0.0055
Impatiens glandulifera,3063,25262,10.125,53.475,3,1997 - 2017,0.779,0.0058
Impatiens glandulifera,3063,25263,10.04167,53.425,3,1997 - 2017,0.7369,0.0061
Impatiens glandulifera,3063,25264,10.125,53.425,3,1997 - 2017,0.767,0.0059
Impatiens glandulifera,3063,25271,10.20833,53.475,3,1997 - 2017,0.7023,0.0063
Impatiens glandulifera,3063,25272,10.29167,53.475,3,1997 - 2017,0.5297,0.0062
Impatiens glandulifera,3063,25273,10.20833,53.425,3,1997 - 2017,0.7249,0.0062
Impatiens glandulifera,3063,25274,10.29167,53.425,3,1997 - 2017,0.6726,0.0064
Impatiens glandulifera,3063,25281,10.375,53.475,3,1997 - 2017,0.4603,0.0058
Impatiens glandulifera,3063,25282,10.45833,53.475,3,1997 - 2017,0.3037,0.0044
Impatiens glandulifera,3063,25283,10.375,53.425,3,1997 - 2017,0.4836,0.006
Impatiens glandulifera,3063,25284,10.45833,53.425,3,1997 - 2017,0.4192,0.0055
Impatiens glandulifera,3063,25291,10.54167,53.475,3,1997 - 2017,0.2424,0.0037
Impatiens glandulifera,3063,25292,10.625,53.475,3,1997 - 2017,0.3223,0.0046
Impatiens glandulifera,3063,25293,10.54167,53.425,3,1997 - 2017,0.3694,0.0051
Impatiens glandulifera,3063,25294,10.625,53.425,3,1997 - 2017,0.4036,0.0054
Impatiens glandulifera,3063,25301,10.70833,53.475,3,1997 - 2017,0.4304,0.0056
Impatiens glandulifera,3063,25302,10.79167,53.475,3,1997 - 2017,0.3787,0.0052
Impatiens glandulifera,3063,25303,10.70833,53.425,3,1997 - 2017,0.4303,0.0056
Impatiens glandulifera,3063,25304,10.79167,53.425,3,1997 - 2017,0.4463,0.0057
Impatiens glandulifera,3063,25311,10.875,53.475,3,1997 - 2017,0.4368,0.0056
Impatiens glandulifera,3063,25312,10.95833,53.475,3,1997 - 2017,0.4867,0.006
Impatiens glandulifera,3063,25313,10.875,53.425,3,1997 - 2017,0.4726,0.0059
Impatiens glandulifera,3063,25314,10.95833,53.425,3,1997 - 2017,0.5198,0.0062
Impatiens glandulifera,3063,25321,11.04167,53.475,3,1997 - 2017,0.5143,0.0061
Impatiens glandulifera,3063,25322,11.125,53.475,3,1997 - 2017,0.5069,0.0061
Impatiens glandulifera,3063,25323,11.04167,53.425,3,1997 - 2017,0.5172,0.0061
Impatiens glandulifera,3063,25324,11.125,53.425,3,1997 - 2017,0.5683,0.0063
Impatiens glandulifera,3063,25331,11.20833,53.475,3,1997 - 2017,0.5284,0.0062
Impatiens glandulifera,3063,25332,11.29167,53.475,3,1997 - 2017,0.5626,0.0063
Impatiens glandulifera,3063,25333,11.20833,53.425,3,1997 - 2017,0.5657,0.0063
Impatiens glandulifera,3063,25334,11.29167,53.425,3,1997 - 2017,0.5347,0.0062
Impatiens glandulifera,3063,25341,11.375,53.475,3,1997 - 2017,0.5587,0.0063
Impatiens glandulifera,3063,25342,11.45833,53.475,3,1997 - 2017,0.5429,0.0062
Impatiens glandulifera,3063,25343,11.375,53.425,3,1997 - 2017,0.534,0.0062
Impatiens glandulifera,3063,25344,11.45833,53.425,3,1997 - 2017,0.5424,0.0062
Impatiens glandulifera,3063,25351,11.54167,53.475,3,1997 - 2017,0.5126,0.0061
Impatiens glandulifera,3063,25352,11.625,53.475,3,1997 - 2017,0.5112,0.0061
Impatiens glandulifera,3063,25353,11.54167,53.425,3,1997 - 2017,0.5266,0.0062
Impatiens glandulifera,3063,25354,11.625,53.425,3,1997 - 2017,0.5494,0.0063
Impatiens glandulifera,3063,25361,11.70833,53.475,3,1997 - 2017,0.4943,0.006
Impatiens glandulifera,3063,25362,11.79167,53.475,3,1997 - 2017,0.3897,0.0053
Impatiens glandulifera,3063,25363,11.70833,53.425,3,1997 - 2017,0.5072,0.0061
Impatiens glandulifera,3063,25364,11.79167,53.425,3,1997 - 2017,0.4699,0.0059
Impatiens glandulifera,3063,25371,11.875,53.475,3,1997 - 2017,0.2769,0.0041
Impatiens glandulifera,3063,25372,11.95833,53.475,3,1997 - 2017,0.1179,0.0019
Impatiens glandulifera,3063,25373,11.875,53.425,3,1997 - 2017,0.3564,0.005
Impatiens glandulifera,3063,25374,11.95833,53.425,3,1997 - 2017,0.1578,0.0025
Impatiens glandulifera,3063,25381,12.04167,53.475,3,1997 - 2017,0.2281,0.0035
Impatiens glandulifera,3063,25382,12.125,53.475,3,1997 - 2017,0.2524,0.0038
Impatiens glandulifera,3063,25383,12.04167,53.425,3,1997 - 2017,0.2767,0.0041
Impatiens glandulifera,3063,25384,12.125,53.425,3,1997 - 2017,0.2469,0.0037
Impatiens glandulifera,3063,25391,12.20833,53.475,3,1997 - 2017,0.2621,0.0039
Impatiens glandulifera,3063,25392,12.29167,53.475,3,1997 - 2017,0.206,0.0032
Impatiens glandulifera,3063,25393,12.20833,53.425,3,1997 - 2017,0.286,0.0042
Impatiens glandulifera,3063,25394,12.29167,53.425,3,1997 - 2017,0.2918,0.0043
Impatiens glandulifera,3063,25401,12.375,53.475,3,1997 - 2017,0.2778,0.0041
Impatiens glandulifera,3063,25402,12.45833,53.475,3,1997 - 2017,0.2971,0.0043
Impatiens glandulifera,3063,25403,12.375,53.425,3,1997 - 2017,0.3685,0.0051
Impatiens glandulifera,3063,25404,12.45833,53.425,3,1997 - 2017,0.3152,0.0045
Impatiens glandulifera,3063,25411,12.54167,53.475,3,1997 - 2017,0.273,0.004
Impatiens glandulifera,3063,25412,12.625,53.475,3,1997 - 2017,0.2284,0.0035
Impatiens glandulifera,3063,25413,12.54167,53.425,3,1997 - 2017,0.3187,0.0046
Impatiens glandulifera,3063,25414,12.625,53.425,3,1997 - 2017,0.2051,0.0032
Impatiens glandulifera,3063,25421,12.70833,53.475,3,1997 - 2017,0.275,0.0041
Impatiens glandulifera,3063,25422,12.79167,53.475,3,1997 - 2017,0.3074,0.0044
Impatiens glandulifera,3063,25423,12.70833,53.425,3,1997 - 2017,0.2261,0.0035
Impatiens glandulifera,3063,25424,12.79167,53.425,3,1997 - 2017,0.2563,0.0038
Impatiens glandulifera,3063,25431,12.875,53.475,3,1997 - 2017,0.3357,0.0047
Impatiens glandulifera,3063,25432,12.95833,53.475,3,1997 - 2017,0.3145,0.0045
Impatiens glandulifera,3063,25433,12.875,53.425,3,1997 - 2017,0.3246,0.0046
Impatiens glandulifera,3063,25434,12.95833,53.425,3,1997 - 2017,0.3392,0.0048
Impatiens glandulifera,3063,25441,13.04167,53.475,3,1997 - 2017,0.4171,0.0055
Impatiens glandulifera,3063,25442,13.125,53.475,3,1997 - 2017,0.44,0.0057
Impatiens glandulifera,3063,25443,13.04167,53.425,3,1997 - 2017,0.4994,0.006
Impatiens glandulifera,3063,25444,13.125,53.425,3,1997 - 2017,0.5239,0.0062
Impatiens glandulifera,3063,25451,13.20833,53.475,3,1997 - 2017,0.3168,0.0045
Impatiens glandulifera,3063,25452,13.29167,53.475,3,1997 - 2017,0.309,0.0045
Impatiens glandulifera,3063,25453,13.20833,53.425,3,1997 - 2017,0.5313,0.0062
Impatiens glandulifera,3063,25454,13.29167,53.425,3,1997 - 2017,0.3167,0.0045
Impatiens glandulifera,3063,25461,13.375,53.475,3,1997 - 2017,0.2441,0.0037
Impatiens glandulifera,3063,25462,13.45833,53.475,3,1997 - 2017,0.2718,0.004
Impatiens glandulifera,3063,25463,13.375,53.425,3,1997 - 2017,0.2811,0.0041
Impatiens glandulifera,3063,25464,13.45833,53.425,3,1997 - 2017,0.3139,0.0045
Impatiens glandulifera,3063,25471,13.54167,53.475,3,1997 - 2017,0.2946,0.0043
Impatiens glandulifera,3063,25472,13.625,53.475,3,1997 - 2017,0.3181,0.0046
Impatiens glandulifera,3063,25473,13.54167,53.425,3,1997 - 2017,0.3645,0.005
Impatiens glandulifera,3063,25474,13.625,53.425,3,1997 - 2017,0.2771,0.0041
Impatiens glandulifera,3063,25481,13.70833,53.475,3,1997 - 2017,0.2874,0.0042
Impatiens glandulifera,3063,25482,13.79167,53.475,3,1997 - 2017,0.3579,0.005
Impatiens glandulifera,3063,25483,13.70833,53.425,3,1997 - 2017,0.2665,0.004
Impatiens glandulifera,3063,25484,13.79167,53.425,3,1997 - 2017,0.4442,0.0057
Impatiens glandulifera,3063,25491,13.875,53.475,3,1997 - 2017,0.5231,0.0062
Impatiens glandulifera,3063,25492,13.95833,53.475,3,1997 - 2017,0.4629,0.0058
Impatiens glandulifera,3063,25493,13.875,53.425,3,1997 - 2017,0.4997,0.0061
Impatiens glandulifera,3063,25494,13.95833,53.425,3,1997 - 2017,0.4413,0.0057
Impatiens glandulifera,3063,25501,14.04167,53.475,3,1997 - 2017,0.429,0.0056
Impatiens glandulifera,3063,25502,14.125,53.475,3,1997 - 2017,0.4244,0.0056
Impatiens glandulifera,3063,25503,14.04167,53.425,3,1997 - 2017,0.4175,0.0055
Impatiens glandulifera,3063,25504,14.125,53.425,3,1997 - 2017,0.4287,0.0056
Impatiens glandulifera,3063,25511,14.20833,53.475,3,1997 - 2017,0.4738,0.0059
Impatiens glandulifera,3063,25512,14.29167,53.475,3,1997 - 2017,0.4153,0.0055
Impatiens glandulifera,3063,25513,14.20833,53.425,3,1997 - 2017,0.4748,0.0059
Impatiens glandulifera,3063,25514,14.29167,53.425,3,1997 - 2017,0.4228,0.0055
Impatiens glandulifera,3063,25521,14.375,53.475,3,1997 - 2017,0.3334,0.0047
Impatiens glandulifera,3063,25522,14.45833,53.475,3,1997 - 2017,0.3184,0.0046
Impatiens glandulifera,3063,25523,14.375,53.425,3,1997 - 2017,0.3104,0.0045
Impatiens glandulifera,3063,25524,14.45833,53.425,3,1997 - 2017,0.4201,0.0055
Impatiens glandulifera,3063,26071,6.875,53.375,3,1997 - 2017,0.51,0.0061
Impatiens glandulifera,3063,26072,6.958333,53.375,3,1997 - 2017,0.3671,0.0051
Impatiens glandulifera,3063,26073,6.875,53.325,3,1997 - 2017,0.6478,0.0064
Impatiens glandulifera,3063,26074,6.958333,53.325,3,1997 - 2017,0.4878,0.006
Impatiens glandulifera,3063,26081,7.041667,53.375,3,1997 - 2017,0.372,0.0051
Impatiens glandulifera,3063,26082,7.125,53.375,3,1997 - 2017,0.6478,0.0064
Impatiens glandulifera,3063,26083,7.041667,53.325,3,1997 - 2017,0.3776,0.0052
Impatiens glandulifera,3063,26084,7.125,53.325,3,1997 - 2017,0.2561,0.0038
Impatiens glandulifera,3063,26091,7.208333,53.375,3,1997 - 2017,0.6511,0.0064
Impatiens glandulifera,3063,26092,7.291667,53.375,3,1997 - 2017,0.6606,0.0064
Impatiens glandulifera,3063,26093,7.208333,53.325,3,1997 - 2017,0.4049,0.0054
Impatiens glandulifera,3063,26094,7.291667,53.325,3,1997 - 2017,0.6767,0.0064
Impatiens glandulifera,3063,26101,7.375,53.375,3,1997 - 2017,0.5976,0.0064
Impatiens glandulifera,3063,26102,7.458333,53.375,3,1997 - 2017,0.7045,0.0063
Impatiens glandulifera,3063,26103,7.375,53.325,3,1997 - 2017,0.6576,0.0064
Impatiens glandulifera,3063,26104,7.458333,53.325,3,1997 - 2017,0.6221,0.0064
Impatiens glandulifera,3063,26111,7.541667,53.375,3,1997 - 2017,0.7072,0.0063
Impatiens glandulifera,3063,26112,7.625,53.375,3,1997 - 2017,0.7168,0.0062
Impatiens glandulifera,3063,26113,7.541667,53.325,3,1997 - 2017,0.6534,0.0064
Impatiens glandulifera,3063,26114,7.625,53.325,3,1997 - 2017,0.7811,0.0058
Impatiens glandulifera,3063,26121,7.708333,53.375,3,1997 - 2017,0.6602,0.0064
Impatiens glandulifera,3063,26122,7.791667,53.375,3,1997 - 2017,0.6916,0.0063
Impatiens glandulifera,3063,26123,7.708333,53.325,3,1997 - 2017,0.7862,0.0058
Impatiens glandulifera,3063,26124,7.791667,53.325,3,1997 - 2017,0.7058,0.0063
Impatiens glandulifera,3063,26131,7.875,53.375,3,1997 - 2017,0.7205,0.0062
Impatiens glandulifera,3063,26132,7.958333,53.375,3,1997 - 2017,0.6819,0.0064
Impatiens glandulifera,3063,26133,7.875,53.325,3,1997 - 2017,0.7176,0.0062
Impatiens glandulifera,3063,26134,7.958333,53.325,3,1997 - 2017,0.7119,0.0063
Impatiens glandulifera,3063,26141,8.041667,53.375,3,1997 - 2017,0.6893,0.0063
Impatiens glandulifera,3063,26142,8.125,53.375,3,1997 - 2017,0.735,0.0061
Impatiens glandulifera,3063,26143,8.041667,53.325,3,1997 - 2017,0.6816,0.0064
